1890,748,913
1895,750,914
1892,750,917
1888,759,908
1893,761,901
1885,755,897
1883,760,902
1877,762,913
1877,775,903
1884,769,909
1872,764,904
1873,763,896
1879,759,911
1878,768,908
1877,764,909
1884,766,901
1882,771,900
1879,765,901
1890,765,902
1877,767,905
1885,762,903
1883,761,906
1878,762,910
1875,760,908
1877,755,908
1874,760,907
1877,760,904
1878,761,906
1883,757,910
1880,760,903
1885,756,908
1884,751,918
1882,757,906
1889,761,904
1892,759,915
1886,760,915
1883,753,906
1882,755,905
1883,762,907
1884,751,903
1887,755,903
1883,760,902
1884,761,899
1883,758,906
1880,759,915
1878,758,912
1878,756,914
1880,760,916
1883,764,897
1882,770,898
1878,770,887
1879,763,906
1886,764,911
1879,768,910
1882,777,920
1876,773,914
1879,769,907
1878,775,897
1874,772,900
1875,763,901
1884,763,909
1888,767,905
1887,764,911
1888,764,921
1879,765,910
1884,762,918
1887,766,921
1875,758,910
1877,762,910
1887,766,906
1888,765,922
1884,763,905
1891,759,909
1884,759,904
1878,761,920
1880,765,912
1879,759,908
1881,760,907
1881,765,906
1882,763,912
1883,768,913
1881,769,911
1879,767,900
1873,767,909
1880,761,907
1878,758,899
1881,770,921
1877,768,913
1884,769,903
1882,777,908
1884,760,908
1881,765,908
1878,769,915
1873,762,908
1878,766,905
1879,773,906
1884,771,904
1883,765,919
1880,768,911
1879,762,912
1889,759,911
1891,765,908
1889,763,901
1895,770,895
1882,764,900
1884,764,898
1882,768,910
1884,765,906
1884,763,906
1880,763,908
1877,765,908
1874,764,916
1877,766,921
1877,774,907
1888,770,898
1885,768,904
1880,768,916
1881,769,920
1876,766,911
1880,767,919
1880,764,911
1877,765,919
1880,767,913
1878,762,904
1880,763,908
1886,764,914
1882,772,923
1883,769,917
1881,767,910
1879,768,906
1881,759,914
1884,763,918
1881,760,926
1884,761,910
1885,762,908
1890,775,909
1891,781,900
1882,776,904
1883,772,899
1886,766,900
1883,761,895
1884,765,900
1882,772,909
1881,765,909
1881,766,907
1876,768,898
1880,769,909
1876,773,899
1886,777,904
1886,770,907
1879,773,900
1885,777,897
1883,768,908
1888,772,910
1884,771,910
1884,765,925
1885,764,920
1882,766,909
1878,763,905
1884,763,918
1884,768,910
1884,760,905
1879,753,899
1879,748,902
1882,749,898
1889,747,898
1889,755,920
1886,755,919
1883,755,915
1890,746,914
1885,745,919
1888,761,909
1888,760,897
1887,760,906
1892,760,917
1891,767,913
1902,777,914
1894,777,905
1885,759,923
1880,750,914
1871,760,916
1877,769,923
1886,776,917
1891,786,913
1899,787,898
1888,778,909
1872,752,905
1859,737,908
1853,716,910
1856,743,907
1876,782,904
1886,798,899
1886,787,906
1878,784,907
1871,778,907
1853,756,893
1852,752,894
1871,772,903
1880,785,896
1884,792,899
1877,791,907
1877,785,919
1877,782,917
1870,781,934
1884,776,909
1883,773,915
1883,778,910
1894,770,915
1890,757,913
1888,743,916
1879,738,915
1877,733,912
1888,727,919
1892,727,915
1886,744,916
1882,752,913
1888,744,922
1892,737,928
1892,735,931
1878,734,913
1887,738,919
1890,756,904
1888,765,889
1893,765,909
1893,760,906
1885,760,904
1879,756,899
1877,758,895
1878,768,905
1882,774,893
1883,770,886
1884,775,899
1881,773,889
1877,757,898
1874,752,893
1870,763,888
1877,761,899
1876,768,901
1884,787,884
1882,773,892
1877,758,896
1878,757,889
1875,752,897
1879,759,917
1881,760,911
1889,755,912
1887,758,911
1882,756,916
1881,758,908
1876,757,912
1885,754,915
1875,756,912
1877,756,910
1887,760,906
1895,761,918
1888,769,908
1886,758,915
1880,749,919
1881,756,921
1883,762,910
1889,759,925
1900,762,917
1887,759,924
1884,757,926
1882,758,916
1877,755,901
1876,753,906
1874,761,919
1872,768,918
1887,775,925
1878,778,930
1871,786,922
1886,782,910
1874,776,917
1878,775,899
1876,773,895
1872,784,892
1873,789,898
1874,789,893
1878,782,907
1874,785,906
1867,774,910
1866,772,906
1868,780,910
1863,773,915
1868,778,905
1865,789,913
1868,788,904
1865,779,922
1866,774,911
1869,776,900
1867,775,914
1867,778,914
1867,779,921
1871,789,913
1875,780,904
1869,770,906
1866,764,914
1874,769,910
1879,772,923
1881,764,909
1876,771,915
1876,768,913
1880,767,912
1881,762,914
1874,763,909
1880,766,911
1874,773,916
1879,770,915
1884,770,912
1883,772,916
1883,769,917
1880,773,903
1878,774,902
1878,770,918
1880,770,908
1879,769,898
1875,773,908
1871,772,916
1878,768,908
1874,759,909
1871,762,902
1872,775,904
1873,777,905
1874,771,907
1873,770,906
1878,776,905
1881,771,900
1883,766,897
1879,762,901
1891,767,901
1892,766,907
1895,763,905
1878,767,892
1887,764,903
1893,760,909
1883,749,926
1888,749,917
1888,751,910
1889,756,920
1883,746,914
1884,746,914
1890,747,915
1879,747,908
1888,747,920
1880,750,911
1881,760,909
1880,755,919
1886,754,914
1895,764,909
1889,756,917
1885,754,921
1887,752,908
1884,760,902
1885,767,905
1886,769,904
1881,763,905
1891,755,907
1886,758,913
1876,756,902
1880,759,914
1880,758,893
1882,761,893
1885,762,908
1879,756,913
1876,761,903
1886,761,913
1879,762,898
1885,762,897
1875,759,907
1879,757,910
1887,766,903
1884,767,901
1878,767,903
1876,763,907
1876,758,905
1883,761,912
1885,767,913
1883,762,915
1881,767,908
1881,764,911
1880,764,905
1878,763,915
1883,763,915
1887,764,913
1889,776,909
1883,776,912
1874,767,918
1877,775,911
1881,764,920
1883,760,905
1882,761,903
1881,768,906
1885,770,904
1877,773,912
1881,770,906
1883,766,893
1885,766,890
1885,764,901
1874,767,927
1878,767,914
1886,775,911
1885,770,912
1877,769,910
1879,765,906
1880,763,906
1884,772,915
1878,769,913
1880,779,899
1881,783,897
1880,778,898
1880,782,907
1875,773,907
1877,767,906
1884,773,913
1876,769,907
1877,775,903
1871,770,912
1869,764,922
1871,762,914
1882,761,910
1881,760,904
1879,758,903
1885,760,909
1887,766,917
1887,760,901
1879,759,920
1882,761,914
1887,764,912
1880,750,908
1885,752,913
1887,765,891
1879,769,905
1885,757,905
1885,764,904
1880,759,919
1884,757,911
1880,756,911
1887,763,914
1888,760,912
1887,762,906
1884,768,902
1875,756,905
1878,758,906
1880,762,899
1885,764,893
1891,761,909
1893,760,907
1892,763,912
1878,765,898
1881,755,894
1886,763,906
1886,757,909
1878,753,909
1884,755,908
1885,759,899
1881,756,914
1880,753,906
1888,758,903
1885,758,915
1885,756,916
1884,754,913
1888,762,913
1885,764,919
1884,763,907
1883,751,905
1884,755,907
1882,750,913
1881,751,909
1883,772,897
1888,779,903
1887,771,912
1888,760,908
1883,763,901
1878,767,904
1878,769,908
1871,775,897
1876,769,893
1882,766,904
1885,777,913
1882,772,917
1875,767,909
1878,767,905
1877,772,917
1878,774,910
1881,778,917
1878,778,909
1879,774,906
1875,773,898
1870,772,910
1879,773,922
1878,771,920
1886,776,908
1885,776,906
1880,774,915
1882,774,907
1876,776,907
1877,769,915
1871,767,915
1876,779,911
1882,777,909
1883,776,924
1876,774,904
1881,769,904
1874,768,907
1872,770,910
1875,776,902
1875,780,905
1877,779,907
1885,775,918
1885,772,910
1883,769,910
1877,777,909
1878,780,908
1879,781,909
1884,774,913
1881,774,908
1883,775,904
1884,773,903
1882,769,912
1873,771,904
1873,766,904
1874,769,905
1874,769,902
1877,769,910
1887,767,917
1888,770,915
1883,755,906
1881,763,908
1879,762,915
1881,765,899
1884,762,895
1888,759,891
1889,756,896
1886,759,895
1886,765,901
1883,752,901
1883,756,901
1887,753,914
1892,765,908
1891,767,905
1885,759,903
1895,754,904
1883,754,892
1884,762,909
1882,760,913
1882,756,911
1885,754,916
1894,756,913
1889,751,906
1887,753,902
1886,753,898
1894,749,910
1891,746,906
1894,753,909
1893,750,910
1891,757,900
1888,748,902
1891,751,907
1881,754,892
1880,751,906
1888,762,909
1888,759,906
1886,762,900
1891,759,897
1881,752,906
1879,757,905
1878,765,911
1884,756,910
1884,763,903
1881,758,894
1879,759,884
1882,762,908
1878,764,905
1877,761,903
1884,764,907
1882,759,906
1882,769,922
1878,768,919
1884,767,921
1885,765,919
1877,761,906
1878,759,914
1883,767,910
1881,765,911
1885,766,916
1884,767,915
1867,763,910
1867,760,912
1879,764,904
1882,761,907
1879,763,924
1878,765,908
1876,764,908
1886,767,904
1881,773,902
1881,765,911
1886,767,912
1880,763,904
1881,766,917
1891,770,911
1878,769,916
1886,770,906
1891,768,904
1883,769,908
1881,771,892
1888,770,904
1880,774,902
1882,768,907
1879,770,907
1881,769,901
1878,769,911
1872,764,913
1879,769,918
1878,768,906
1881,772,904
1882,770,903
1881,769,909
1887,774,912
1889,774,909
1882,766,926
1879,762,924
1887,764,922
1885,756,914
1881,759,904
1884,767,910
1888,770,901
1882,756,901
1880,759,900
1881,762,906
1879,762,906
1875,754,916
1880,760,907
1895,769,909
1887,757,903
1885,754,909
1876,750,907
1882,751,899
1871,750,906
1869,750,906
1879,765,902
1886,770,909
1877,767,896
1877,758,906
1861,756,905
1874,753,907
1877,751,907
1878,756,910
1884,758,900
1889,756,912
1888,756,896
1885,753,899
1885,750,907
1897,749,914
1893,737,910
1894,749,910
1901,751,921
1900,745,921
1896,744,922
1890,747,905
1897,734,906
1893,734,909
1887,742,905
1889,744,912
1890,739,909
1893,746,912
1888,756,913
1885,745,907
1883,745,909
1888,752,912
1895,751,907
1887,761,897
1895,763,907
1893,763,905
1883,758,899
1890,755,894
1876,765,908
1878,768,906
1885,763,893
1884,766,892
1889,767,898
1882,764,905
1883,756,900
1875,754,890
1878,755,898
1883,766,906
1887,757,910
1875,758,915
1894,760,903
1889,761,915
1884,758,903
1883,754,910
1881,753,916
1879,764,910
1882,759,909
1886,772,917
1891,764,909
1884,761,914
1884,769,916
1877,769,914
1879,759,917
1881,755,907
1887,765,923
1883,763,908
1888,757,917
1881,762,912
1878,765,912
1880,771,920
1872,768,912
1884,772,918
1879,770,907
1885,779,911
1879,774,919
1885,778,915
1879,775,915
1884,767,912
1874,775,914
1877,772,923
1884,768,907
1880,768,909
1869,774,899
1869,771,905
1880,769,901
1877,765,904
1878,773,887
1887,767,894
1884,778,908
1884,776,920
1887,774,904
1879,771,909
1884,772,908
1886,771,915
1882,762,907
1880,763,907
1885,765,901
1886,770,901
1878,765,905
1882,756,906
1879,755,896
1873,755,902
1873,758,908
1881,759,907
1884,754,906
1888,751,912
1878,760,905
1883,760,902
1881,755,914
1880,754,923
1883,754,914
1884,752,919
1887,755,918
1888,754,920
1887,748,914
1883,753,913
1888,764,909
1888,764,904
1903,769,913
1899,769,913
1898,760,906
1893,759,920
1878,748,912
1874,738,918
1876,738,908
1880,744,905
1885,744,916
1883,757,921
1884,758,918
1885,754,896
1888,756,897
1889,760,911
1890,769,915
1888,770,903
1891,775,901
1884,776,905
1887,768,910
1883,767,909
1888,768,905
1886,768,894
1887,768,901
1886,769,899
1883,763,904
1879,769,906
1880,774,899
1873,768,908
1870,771,902
1865,775,896
1877,775,916
1871,773,912
1867,779,899
1873,778,904
1872,781,904
1871,775,912
1871,779,929
1874,791,920
1883,784,914
1876,779,904
1872,785,905
1880,775,916
1875,777,911
1872,786,903
1874,780,916
1876,773,929
1870,771,912
1872,772,918
1872,770,922
1865,783,921
1865,785,919
1865,778,918
1869,775,918
1869,777,908
1867,776,909
1870,783,910
1869,784,913
1871,788,916
1870,785,910
1872,783,904
1865,781,910
1867,777,914
1870,785,915
1872,781,921
1872,775,910
1869,781,921
1871,785,924
1880,783,907
1878,778,905
1876,777,918
1870,775,920
1873,777,909
1880,779,918
1880,779,915
1881,777,915
1871,770,911
1882,776,911
1877,768,903
1877,767,909
1889,764,911
1887,766,914
1883,762,931
1882,762,922
1881,769,904
1878,769,907
1883,763,901
1891,766,900
1885,766,909
1886,765,896
1881,762,893
1885,759,901
1889,762,895
1886,754,913
1881,752,906
1882,758,894
1847,709,1332
703,1138,6592
-1031,4163,2176
-2022,5939,-835
-1738,5174,-142
-870,3776,433
329,2118,191
809,1544,-800
1520,602,-613
1653,110,-124
1776,-220,140
2140,-748,198
2330,-791,493
2821,-330,581
2930,-406,164
2855,153,787
2898,171,620
2890,-15,731
2849,33,1089
3008,45,542
3243,-42,319
3292,-139,590
3280,-640,1217
3354,-905,822
3220,-757,853
3192,-641,604
3208,-759,202
2037,1144,-3379
1607,1174,1467
1243,334,968
1629,-523,-1773
2056,-80,311
1259,1215,2671
543,707,-973
2105,874,2124
3815,181,2373
3783,161,-4913
3338,556,-1644
3411,443,-53
3524,-274,206
3886,-302,-837
3614,-282,1411
3611,-267,1903
3289,-165,1950
2796,10,2415
2347,228,2192
1480,636,1751
1129,677,1249
471,1075,762
219,1229,519
47,1518,178
220,1863,120
578,2282,116
693,2287,94
777,2117,123
760,1445,556
651,1002,846
354,-103,1288
143,-629,1399
-204,-1576,1605
-326,-1982,1655
-372,-2258,1579
-438,-2491,1551
-353,-2331,1448
2392,295,3220
3616,1219,851
1244,4705,123
-7,3771,282
1818,4671,2838
4305,4111,1910
4867,3279,1269
3246,3388,1661
2030,605,1006
3232,-633,2326
2870,-910,1741
3140,-462,1758
2663,-470,1471
2584,-312,1385
2339,-221,1140
2295,-181,1138
2085,-99,1080
2031,22,975
1948,125,838
1805,306,651
1758,362,638
1679,416,757
1647,460,781
1612,556,726
1626,613,706
1654,660,708
1700,726,706
1712,754,714
1715,787,686
1738,802,675
1790,805,672
1810,823,687
1850,833,702
1899,823,746
1922,837,761
1933,823,786
1893,738,764
1628,1175,100
1486,1670,-595
1417,2015,-1075
1350,2149,-874
1364,2161,-861
1373,2201,-1000
1393,2240,-1161
1484,2296,-982
1567,2248,-868
1630,2240,-639
1602,1812,676
1983,-130,1904
2443,-2752,4621
2923,-3387,3140
3186,-3979,1650
3069,-3888,1514
2946,-3632,1274
2711,-3148,1267
2707,-2943,1211
2888,-2699,1456
2879,-2672,1544
3042,-2462,1428
2686,-1152,1538
2420,-284,826
1453,1617,1063
1089,2395,1566
856,3602,1015
783,3937,948
747,4185,992
936,4390,345
1125,4413,-61
1134,4321,525
1278,3951,681
1602,2838,1388
1826,2153,1539
2029,1517,1582
2334,717,1535
2595,660,1574
3037,618,1825
3103,497,1777
3043,336,1854
2908,290,1775
2718,267,1722
2215,296,1557
1977,393,1334
1558,683,1006
1389,829,921
1232,1030,659
1204,1106,682
1225,1047,818
1323,939,809
1425,843,926
1643,683,908
1743,624,1081
1993,471,1108
2113,408,1269
2254,342,1301
2425,168,1450
2517,22,1409
2554,-187,1469
2537,-237,1431
2429,-214,1323
2357,-190,1255
2251,-155,1274
2044,-38,1122
1966,88,982
1756,434,856
1668,595,773
1528,899,674
1501,1060,639
1501,1296,666
1564,1367,657
1641,1403,750
1877,1338,713
2021,1305,839
2317,1170,901
2456,1082,906
2734,922,600
2838,919,442
2843,964,606
2705,1175,1113
2593,1273,1189
2426,1164,1014
2365,1011,1160
2386,619,1010
2448,444,955
2531,266,1018
2709,-115,1294
2768,-353,1594
2933,-859,1756
3025,-1035,1732
3182,-1145,1702
3216,-1148,1654
3233,-1128,1579
3237,-1034,1452
3243,-963,1335
3180,-783,1377
3159,-722,1353
3140,-678,1323
3112,-595,1221
3071,-499,1258
2960,-314,1282
2903,-236,1218
2738,-95,1192
2645,-35,1202
2548,-12,1156
2377,48,1020
2311,73,962
2189,93,846
2149,100,813
2145,66,758
2143,38,722
2155,9,760
2218,-80,822
2256,-142,855
2324,-279,938
2362,-353,962
2434,-519,1079
2474,-636,1153
2562,-731,1175
2777,-465,1169
2781,-402,1111
2796,-449,1038
2867,-289,1038
2798,-168,964
2706,-203,923
2530,-384,819
2455,-468,784
2408,-531,760
2425,-567,700
2456,-490,697
2547,-265,676
2594,-156,675
2612,20,691
2620,52,688
2634,66,705
2637,47,717
2639,15,740
2682,-50,789
2728,-49,819
2740,4,786
2734,23,741
2725,21,728
2717,-59,668
2690,-129,639
2657,-357,687
2609,-526,706
2574,-790,734
2570,-863,800
2577,-913,833
2604,-974,899
2613,-998,942
2665,-1008,964
2679,-1009,983
2693,-994,990
2687,-978,1025
2689,-980,1029
2686,-961,1037
2680,-959,1039
2699,-952,1050
2709,-936,1062
2733,-891,1070
2731,-865,1117
2791,-922,1187
2858,-1035,1249
2945,-1175,1313
3025,-1415,1420
2977,-1446,1463
2815,-1307,1421
2726,-1237,1385
2531,-1106,1256
2446,-1009,1232
2386,-913,1191
2318,-813,1175
2306,-804,1125
2281,-782,1115
2264,-770,1077
2234,-768,1050
2236,-779,1014
2243,-788,1021
2257,-842,1047
2263,-882,1079
2257,-990,1122
2240,-1042,1126
2236,-1101,1125
2222,-1106,1148
2209,-1106,1146
2173,-1067,1135
2160,-1044,1126
2145,-972,1097
2146,-918,1095
2153,-827,1103
2156,-778,1079
2164,-708,1101
2168,-605,1029
2154,-551,1080
2090,-497,996
2065,-469,937
2071,-374,981
2039,-387,965
2022,-420,863
1993,-432,950
1980,-479,878
1965,-552,867
1966,-564,845
1969,-597,857
1973,-619,858
1984,-643,862
2007,-690,853
2014,-706,858
2026,-739,834
2035,-748,832
2041,-762,804
2063,-750,791
2083,-736,798
2122,-728,783
2147,-727,781
2182,-751,770
2191,-769,777
2196,-789,778
2200,-820,762
2192,-832,773
2161,-869,761
2141,-884,749
2121,-894,719
2110,-878,713
2095,-885,695
2078,-892,680
2063,-912,658
2047,-945,653
2043,-946,659
2048,-919,652
2062,-905,649
2090,-886,642
2115,-877,660
2151,-888,660
2231,-963,669
2269,-1039,678
2306,-1207,700
2310,-1303,700
2260,-1521,673
2202,-1616,681
2131,-1710,665
1970,-1848,614
1878,-1898,575
1713,-2062,409
1617,-2081,434
1464,-2071,483
1406,-2047,441
1351,-2000,412
1232,-1868,400
1192,-1816,375
1137,-1829,473
1130,-1830,496
1118,-1882,541
1112,-1940,565
1102,-1976,575
1073,-2070,642
1066,-2113,616
1023,-2097,829
1026,-2107,724
1023,-2103,718
1002,-2006,870
1010,-1952,854
984,-1904,889
974,-1909,968
988,-1975,1043
977,-1977,1209
953,-2025,1131
822,-2077,1060
747,-2091,1046
619,-2043,1094
578,-2018,1157
545,-1979,1163
579,-1970,1120
654,-1989,1134
824,-1921,1328
904,-1854,1397
1067,-1694,1394
1129,-1611,1468
1230,-1380,1333
1250,-1309,1349
1265,-1275,1380
1280,-1285,1283
1280,-1287,1373
1271,-1353,1310
1272,-1345,1379
1274,-1316,1270
1245,-1312,1246
1215,-1295,1233
1150,-1278,1026
1114,-1312,1009
1044,-1367,1018
1016,-1401,1026
985,-1399,984
962,-1358,969
956,-1308,917
979,-1250,875
1004,-1223,819
1030,-1133,861
1034,-1090,847
1010,-1109,804
1008,-1118,851
1006,-1107,911
1018,-1094,837
1051,-1106,854
1140,-1160,862
1167,-1188,910
1214,-1310,857
1213,-1379,930
1208,-1543,900
1200,-1634,885
1187,-1700,883
1148,-1754,914
1113,-1784,900
1055,-1840,899
1014,-1867,879
964,-1910,844
930,-1914,902
889,-1923,900
807,-1914,858
785,-1906,815
732,-1847,886
708,-1815,834
641,-1779,808
630,-1736,859
626,-1694,792
581,-1615,808
572,-1577,777
538,-1532,852
536,-1511,851
519,-1447,901
509,-1422,890
509,-1404,833
484,-1323,856
