12,-100,-12
9,-103,-7
15,-97,-3
19,-85,1
26,-80,20
20,-76,16
27,-73,25
28,-56,40
38,-50,38
46,-46,42
52,-36,48
54,-22,64
56,-16,70
57,1,67
64,0,74
65,9,71
62,10,72
53,15,73
59,17,87
59,27,77
57,35,83
49,41,83
52,44,90
51,45,95
43,59,99
33,57,97
42,58,96
22,50,102
14,44,106
-5,41,105
-10,46,104
-7,31,97
-15,27,97
-23,23,95
-11,27,99
-6,24,102
4,14,92
0,14,86
8,0,86
13,-1,79
23,-7,77
22,-10,74
18,-16,74
39,-23,65
39,-31,63
49,-33,57
46,-38,46
48,-46,44
58,-52,34
57,-65,23
57,-59,19
59,-67,3
68,-68,6
67,-69,3
72,-72,-2
71,-67,7
76,-62,2
74,-74,0
75,-71,-7
77,-69,-9
81,-65,-3
80,-68,-10
83,-69,1
87,-67,-5
95,-57,7
97,-59,-1
96,-54,8
96,-48,10
95,-41,9
102,-40,12
99,-33,11
102,-30,20
109,-23,31
109,-23,25
99,-3,33
102,-8,30
110,-4,42
100,-4,50
101,1,55
95,3,53
99,15,51
90,14,58
90,14,56
82,20,64
81,13,63
78,24,74
69,27,65
75,27,79
70,26,78
57,25,85
56,28,84
46,28,84
56,22,82
42,22,84
50,14,88
49,11,85
48,8,80
45,7,79
44,-4,76
43,-5,75
51,-5,81
52,0,76
64,-2,66
67,-11,57
74,0,64
76,-4,54
79,-9,43
83,-9,45
86,-24,38
82,-26,28
94,-36,20
97,-29,17
103,-33,11
108,-34,4
116,-42,-14
106,-42,-22
124,-54,-46
117,-67,-61
122,-62,-74
122,-64,-76
131,-59,-65
126,-60,-66
127,-49,-77
134,-56,-84
120,-42,-86
118,-66,-88
122,-62,-88
110,-68,-90
116,-84,-104
108,-78,-106
105,-85,-105
96,-86,-112
93,-89,-121
87,-85,-123
93,-97,-121
86,-100,-124
89,-103,-119
80,-92,-120
76,-98,-144
77,-99,-147
67,-105,-157
68,-100,-164
60,-108,-164
50,-112,-174
44,-116,-178
41,-113,-193
21,-107,-187
15,-111,-203
13,-101,-211
8,-108,-220
-1,-101,-233
1,-107,-227
-12,-90,-244
-24,-98,-252
-28,-92,-262
-49,-91,-263
-47,-87,-257
-54,-98,-254
-59,-103,-259
-57,-105,-251
-53,-91,-253
-52,-90,-254
-57,-99,-259
-55,-95,-257
-51,-103,-245
-49,-89,-251
-49,-101,-257
-60,-102,-252
-55,-85,-251
-59,-93,-249
-60,-92,-254
-56,-86,-262
-58,-88,-264
-48,-86,-268
-56,-92,-258
-55,-97,-263
-78,-84,-260
-67,-77,-275
-71,-79,-269
-85,-79,-269
-76,-78,-270
-85,-81,-271
-89,-77,-271
-96,-66,-272
-104,-68,-268
-103,-67,-277
-87,-91,-259
-69,-95,-261
-58,-100,-254
-48,-112,-238
-60,-102,-234
-62,-106,-238
-61,-103,-237
-58,-110,-242
-46,-108,-246
-47,-111,-233
-47,-103,-243
-55,-101,-247
-46,-98,-248
-47,-89,-243
-53,-95,-257
-56,-102,-256
-59,-103,-259
-60,-92,-266
-67,-89,-263
-58,-82,-266
-64,-90,-272
-66,-80,-268
-61,-77,-273
-53,-79,-271
-62,-76,-272
-49,-75,-283
-59,-85,-285
-53,-81,-275
-57,-73,-275
-55,-81,-281
-59,-75,-279
-67,-71,-283
-71,-77,-281
-68,-74,-278
-75,-67,-293
-74,-62,-282
-72,-68,-288
-79,-67,-285
-67,-45,-313
-62,-26,-326
-55,-13,-333
-62,-18,-330
-57,-11,-333
-56,-10,-342
-46,-8,-336
-39,1,-345
-35,17,-353
-13,55,-351
-2,56,-356
-9,73,-359
-3,71,-353
6,60,-356
-1,53,-359
2,64,-354
9,61,-353
6,54,-356
13,39,-351
11,33,-353
4,44,-352
6,44,-350
13,43,-355
9,43,-359
14,48,-356
6,48,-358
6,58,-364
8,54,-354
3,59,-347
-7,47,-353
-28,46,-360
-34,50,-366
-43,69,-361
-52,84,-368
-57,95,-367
-57,107,-367
-57,117,-369
-60,130,-366
-66,136,-366
-63,145,-365
-63,159,-357
-66,172,-360
-73,179,-351
-69,183,-351
-77,191,-347
-70,202,-340
-65,201,-339
-61,209,-343
-43,205,-333
-46,216,-332
-44,220,-326
-31,227,-321
-32,224,-320
-33,231,-313
-27,235,-323
-19,225,-319
-12,234,-306
-13,239,-299
-2,234,-300
5,239,-309
5,241,-311
2,236,-290
13,237,-301
13,237,-289
5,233,-291
18,234,-292
14,232,-292
21,235,-297
19,235,-295
19,235,-293
18,232,-296
10,234,-302
11,227,-295
9,229,-309
11,231,-303
6,240,-298
9,227,-295
9,235,-303
6,228,-310
-3,237,-315
-4,232,-318
-7,223,-311
-4,240,-324
-15,223,-315
-17,221,-319
-18,222,-324
-16,230,-324
-28,220,-328
-41,231,-327
-54,232,-320
-60,228,-318
-56,232,-326
-65,229,-325
-72,230,-326
-70,226,-332
-70,226,-322
-78,228,-320
-77,231,-321
-87,221,-315
-76,226,-316
-83,225,-323
-74,228,-330
-76,224,-324
-66,232,-308
-68,218,-316
-58,234,-316
-65,227,-311
-56,232,-312
-52,238,-316
-51,233,-311
-41,235,-315
-36,238,-310
-34,240,-304
-26,240,-304
-27,241,-301
-15,239,-297
-15,237,-299
-12,246,-298
-13,247,-305
-5,233,-293
-3,243,-295
12,232,-302
4,228,-310
11,229,-301
14,232,-304
7,231,-299
9,227,-305
17,227,-301
15,227,-309
16,228,-308
10,216,-314
3,217,-315
3,223,-313
11,227,-313
3,213,-315
-7,217,-317
-11,215,-333
-12,210,-330
-28,208,-340
-41,207,-337
-46,204,-348
-54,208,-334
-68,202,-342
-71,209,-335
-78,210,-334
-91,203,-337
-89,199,-335
-103,199,-335
-100,198,-334
-110,202,-328
-116,188,-320
-121,189,-333
-130,192,-326
-123,187,-333
-132,174,-322
-130,182,-334
-122,188,-336
-113,187,-335
-114,192,-332
-105,185,-329
-93,191,-331
-98,192,-326
-87,197,-327
-85,199,-327
-74,198,-330
-72,214,-328
-68,210,-328
-69,211,-325
-55,215,-321
-50,216,-318
-42,224,-320
-28,218,-318
-34,212,-318
-32,214,-322
-34,218,-322
-37,221,-325
-29,203,-321
-27,213,-321
-44,212,-324
-37,205,-325
-42,200,-332
-49,195,-329
-54,198,-334
-68,192,-334
-81,193,-343
-95,187,-335
-130,176,-332
-140,184,-336
-154,176,-318
-172,176,-312
-178,180,-302
-201,175,-301
-192,166,-290
-214,166,-276
-227,153,-271
-235,139,-261
-247,141,-255
-251,127,-239
-255,131,-237
-253,121,-225
-262,114,-220
-256,132,-216
-273,119,-201
-270,118,-186
-275,119,-177
-284,120,-178
-278,106,-168
-277,109,-163
-276,112,-156
-284,110,-154
-271,111,-145
-279,103,-151
-272,116,-148
-277,105,-147
-275,99,-155
-280,96,-140
-283,99,-145
-263,89,-147
-277,95,-149
-273,97,-139
-268,98,-142
-272,106,-130
-270,98,-146
-275,101,-143
-268,108,-142
-272,104,-150
-274,108,-144
-269,115,-141
-270,106,-150
-267,117,-147
-276,116,-150
-264,124,-158
-269,131,-151
-266,132,-162
-262,144,-160
-260,168,-162
-253,175,-167
-262,178,-164
-254,174,-162
-254,176,-156
-257,181,-151
-254,184,-156
-251,181,-159
-253,193,-165
-256,184,-162
-253,191,-151
-253,203,-149
-250,212,-144
-255,197,-147
-256,196,-140
-251,201,-131
-252,194,-124
-265,195,-127
-262,190,-116
-260,192,-112
-259,183,-99
-255,175,-101
-263,185,-103
-263,173,-93
-262,176,-94
-268,156,-76
-268,150,-82
-267,139,-69
-263,139,-73
-266,132,-72
-263,129,-67
-263,115,-71
-264,108,-80
-273,107,-77
-267,93,-89
-260,88,-88
-266,84,-82
-259,83,-81
-260,80,-94
-260,72,-96
-266,82,-96
-268,86,-104
-266,90,-100
-269,79,-113
-270,80,-114
-270,86,-120
-267,89,-123
-264,82,-132
-272,102,-138
-271,121,-127
-265,139,-135
-263,155,-151
-253,161,-147
-259,171,-149
-252,168,-170
-258,182,-170
-255,183,-181
-249,189,-183
-249,197,-187
-239,199,-195
-228,200,-206
-229,211,-203
-215,213,-217
-223,215,-219
-217,205,-235
-220,168,-250
-233,159,-255
-227,153,-253
-235,147,-261
-234,154,-256
-229,157,-261
-228,138,-258
-223,137,-275
-215,133,-273
-218,122,-288
-206,94,-288
-206,90,-296
-194,80,-296
-200,64,-288
-207,59,-289
-203,59,-297
-181,33,-295
-180,28,-300
-163,3,-299
-152,-10,-300
-140,-28,-296
-135,-47,-291
-137,-49,-279
-130,-54,-284
-110,-76,-286
-103,-83,-271
-92,-84,-268
-83,-103,-249
-69,-105,-239
-64,-110,-238
-62,-110,-232
-51,-117,-219
-39,-125,-191
-28,-130,-190
-17,-127,-179
-9,-127,-169
-16,-126,-164
-15,-139,-167
-19,-135,-169
-28,-132,-174
-28,-132,-172
-25,-137,-165
-38,-138,-154
-20,-134,-156
-20,-134,-146
-29,-135,-145
-26,-128,-136
-17,-127,-139
-11,-131,-137
-2,-126,-124
7,-131,-119
10,-120,-112
7,-131,-115
18,-126,-116
20,-120,-104
30,-122,-114
41,-117,-119
52,-120,-114
62,-104,-118
72,-104,-124
81,-101,-111
96,-86,-108
112,-72,-102
118,-76,-98
124,-70,-98
109,-69,-91
116,-70,-90
124,-64,-84
120,-64,-78
127,-59,-79
131,-47,-79
142,-36,-66
130,-38,-52
145,-21,-43
138,-22,-30
133,-7,-23
136,0,-6
137,3,-5
134,22,16
122,40,26
126,50,40
104,66,52
108,58,64
104,60,60
93,75,73
86,92,78
75,95,77
67,107,85
67,107,93
59,111,105
54,122,90
46,116,94
33,107,101
32,104,94
23,109,105
17,107,111
3,99,105
-18,72,108
-26,58,110
-36,46,110
-45,35,103
-44,24,106
-47,19,95
-42,6,86
-41,11,83
-39,7,85
-44,-2,78
-34,-8,86
-32,-2,78
-32,-6,88
-26,6,90
-24,6,88
-15,1,93
-3,19,91
-5,21,85
1,21,91
6,16,88
23,21,85
31,17,83
35,21,81
49,21,81
49,25,75
67,31,73
73,35,65
79,35,65
98,32,62
104,34,44
118,38,32
132,28,6
152,12,-38
155,1,-43
163,-5,-63
152,-8,-74
158,-8,-72
152,-6,-78
162,-8,-88
159,-9,-89
151,-9,-89
160,-6,-86
156,-14,-92
153,-13,-93
163,-17,-95
147,-21,-101
159,-35,-99
150,-30,-94
155,-23,-101
146,-20,-100
157,-23,-89
154,-20,-92
154,-30,-88
149,-29,-87
156,-32,-94
148,-26,-92
158,-24,-86
156,-24,-96
160,-18,-82
162,-26,-74
159,-23,-77
142,-34,-74
150,-38,-72
142,-46,-74
142,-50,-72
135,-43,-69
149,-31,-67
147,-39,-67
142,-38,-64
140,-48,-62
122,-50,-62
137,-51,-73
134,-56,-72
138,-52,-80
136,-48,-74
136,-54,-76
136,-46,-84
136,-52,-86
146,-48,-96
139,-63,-99
133,-53,-101
126,-56,-110
136,-58,-104
126,-58,-108
131,-61,-109
134,-58,-106
141,-47,-103
134,-52,-114
135,-39,-103
141,-43,-117
143,-43,-119
147,-39,-117
139,-47,-125
140,-32,-136
152,-42,-130
148,-44,-134
140,-52,-140
129,-51,-129
127,-57,-133
119,-57,-137
133,-65,-135
129,-61,-131
127,-55,-131
127,-53,-145
126,-52,-140
125,-53,-141
129,-49,-137
141,-57,-141
124,-56,-144
125,-49,-145
125,-61,-163
133,-51,-165
129,-49,-173
130,-46,-174
122,-54,-174
124,-44,-174
128,-54,-178
110,-60,-188
121,-51,-189
128,-54,-190
121,-45,-201
129,-43,-195
137,-31,-193
144,-28,-202
143,-21,-201
143,-27,-201
146,-16,-198
140,-16,-206
142,-20,-208
138,-20,-208
136,-24,-222
129,-21,-221
132,-24,-220
119,-25,-225
127,-25,-221
129,-29,-211
119,-31,-219
122,-34,-222
131,-31,-221
131,-35,-217
130,-34,-222
130,-38,-226
122,-34,-210
131,-43,-215
128,-48,-208
121,-47,-209
119,-57,-209
122,-48,-200
117,-65,-201
123,-59,-197
127,-59,-193
123,-67,-197
115,-59,-193
116,-62,-188
109,-71,-193
115,-71,-179
112,-66,-180
108,-68,-184
108,-78,-178
106,-78,-182
112,-76,-176
115,-77,-181
106,-72,-172
109,-75,-163
112,-76,-168
111,-79,-157
113,-79,-155
106,-86,-154
112,-86,-146
111,-71,-149
105,-79,-139
117,-81,-137
109,-79,-145
102,-84,-128
97,-85,-137
97,-85,-137
109,-83,-133
107,-81,-133
110,-84,-132
103,-89,-133
101,-91,-127
100,-76,-134
94,-90,-128
106,-84,-128
103,-83,-131
107,-83,-143
91,-77,-133
103,-81,-137
100,-82,-144
99,-79,-135
107,-83,-133
97,-83,-139
101,-85,-137
100,-84,-132
101,-89,-131
103,-87,-141
100,-96,-130
99,-81,-131
101,-87,-123
106,-92,-128
104,-92,-120
106,-88,-122
112,-86,-124
101,-83,-107
100,-86,-110
102,-86,-116
96,-88,-94
96,-84,-94
101,-95,-93
98,-90,-94
95,-87,-79
98,-84,-86
102,-84,-88
96,-82,-80
96,-84,-74
102,-84,-70
105,-81,-73
106,-80,-68
103,-83,-65
103,-85,-75
100,-78,-68
103,-83,-77
106,-82,-76
100,-84,-74
102,-82,-78
106,-80,-74
103,-85,-85
101,-85,-85
106,-82,-82
105,-79,-91
115,-89,-97
100,-84,-102
109,-81,-103
108,-74,-104
112,-78,-114
111,-75,-113
107,-85,-119
121,-73,-123
108,-72,-124
103,-79,-137
114,-76,-142
104,-80,-156
118,-76,-156
116,-66,-154
114,-66,-168
114,-66,-166
118,-52,-170
123,-57,-173
130,-54,-170
126,-50,-174
127,-55,-175
117,-55,-183
132,-48,-180
129,-45,-187
145,-33,-193
134,-26,-192
144,-22,-198
144,-18,-198
133,-23,-201
131,-23,-207
137,-25,-211
133,-21,-205
139,-17,-207
137,-11,-209
148,-16,-214
137,-19,-213
134,-24,-212
138,-16,-202
136,-20,-212
134,-16,-214
133,-19,-207
139,-25,-209
140,-26,-212
136,-32,-204
135,-35,-203
140,-32,-194
142,-26,-194
138,-28,-192
135,-35,-199
128,-34,-188
131,-29,-191
128,-44,-190
128,-30,-180
133,-43,-185
127,-43,-185
131,-41,-181
132,-54,-174
136,-52,-176
133,-57,-175
131,-63,-167
125,-57,-169
127,-59,-169
128,-62,-168
120,-60,-162
120,-66,-162
119,-77,-159
117,-69,-163
119,-87,-151
108,-88,-154
111,-79,-149
112,-86,-150
108,-90,-150
106,-92,-146
106,-98,-144
101,-93,-151
97,-99,-141
104,-90,-152
97,-89,-143
94,-94,-142
101,-89,-141
90,-90,-144
101,-89,-141
93,-93,-143
91,-93,-143
88,-82,-136
95,-87,-141
98,-84,-140
103,-87,-143
101,-89,-147
113,-77,-137
99,-87,-125
102,-82,-134
106,-76,-130
105,-81,-125
108,-78,-134
106,-78,-124
112,-74,-124
102,-72,-124
103,-79,-127
104,-80,-126
97,-83,-127
102,-76,-132
108,-78,-118
102,-80,-120
98,-84,-120
95,-83,-123
99,-91,-113
93,-81,-119
100,-94,-124
106,-86,-124
108,-80,-120
105,-89,-127
96,-88,-132
102,-86,-130
99,-87,-127
100,-82,-122
105,-87,-115
107,-89,-125
105,-89,-109
108,-88,-110
100,-86,-98
98,-98,-106
99,-93,-101
94,-96,-94
98,-90,-102
103,-95,-97
103,-89,-97
100,-86,-88
102,-90,-96
104,-94,-92
99,-85,-87
92,-86,-80
100,-90,-80
101,-95,-75
96,-86,-74
100,-88,-70
101,-81,-67
103,-77,-61
110,-82,-66
110,-78,-68
115,-85,-67
108,-70,-74
115,-71,-61
117,-71,-65
108,-70,-56
120,-70,-60
112,-76,-64
109,-69,-59
118,-78,-70
120,-70,-74
110,-74,-80
119,-73,-83
115,-73,-77
115,-69,-83
112,-80,-94
117,-73,-101
121,-69,-107
119,-75,-113
112,-68,-114
118,-64,-124
117,-63,-133
120,-64,-132
126,-62,-136
125,-59,-141
126,-58,-148
132,-48,-140
133,-49,-149
137,-51,-153
134,-38,-158
141,-37,-157
134,-30,-168
140,-34,-170
133,-35,-181
133,-35,-179
130,-36,-190
127,-37,-187
131,-35,-195
124,-32,-196
132,-32,-204
126,-34,-196
131,-41,-205
129,-37,-203
129,-35,-203
125,-41,-205
122,-40,-196
119,-37,-203
131,-31,-205
128,-40,-204
122,-52,-206
124,-44,-196
114,-56,-202
114,-50,-192
118,-48,-206
119,-51,-201
112,-54,-198
120,-56,-196
120,-60,-192
122,-66,-192
121,-55,-197
117,-63,-193
111,-63,-189
120,-68,-182
116,-76,-182
111,-73,-169
122,-76,-180
117,-67,-177
109,-73,-173
113,-77,-175
115,-79,-173
107,-79,-165
98,-88,-160
98,-80,-164
111,-91,-165
92,-86,-156
98,-90,-154
